"DBpedia_Video_Game_12787,VG_Sales15251,TRUE"
"DBpedia_Video_Game_2,VG_Sales755,FALSE"
"DBpedia_Video_Game_1189,VG_Sales1039,FALSE"
"DBpedia_Video_Game_7663,VG_Sales11255,FALSE"
"DBpedia_Video_Game_1191,VG_Sales1039,FALSE"
"DBpedia_Video_Game_13110,VG_Sales6834,TRUE"
"DBpedia_Video_Game_220,VG_Sales1817,FALSE"
"DBpedia_Video_Game_4077,VG_Sales1020,TRUE"
"DBpedia_Video_Game_9756,VG_Sales2551,FALSE"
"DBpedia_Video_Game_3801,VG_Sales5186,FALSE"
"DBpedia_Video_Game_5282,VG_Sales8495,FALSE"
"DBpedia_Video_Game_19052,VG_Sales637,TRUE"
"DBpedia_Video_Game_1598,VG_Sales5010,TRUE"
"DBpedia_Video_Game_833,VG_Sales12541,FALSE"
"DBpedia_Video_Game_16370,VG_Sales4710,TRUE"
"DBpedia_Video_Game_6961,VG_Sales15830,TRUE"
"DBpedia_Video_Game_3167,VG_Sales4331,FALSE"
"DBpedia_Video_Game_1182,VG_Sales6046,FALSE"
"DBpedia_Video_Game_165,VG_Sales7053,FALSE"
"DBpedia_Video_Game_7927,VG_Sales6037,TRUE"
"DBpedia_Video_Game_2772,VG_Sales4215,FALSE"
"DBpedia_Video_Game_10045,VG_Sales178,TRUE"
"DBpedia_Video_Game_351,VG_Sales3705,FALSE"
"DBpedia_Video_Game_360,VG_Sales2292,FALSE"
"DBpedia_Video_Game_10194,VG_Sales10890,FALSE"
"DBpedia_Video_Game_18096,VG_Sales12358,TRUE"
"DBpedia_Video_Game_630,VG_Sales2220,FALSE"
"DBpedia_Video_Game_349,VG_Sales8666,FALSE"
"DBpedia_Video_Game_22776,VG_Sales4196,TRUE"
"DBpedia_Video_Game_2104,VG_Sales4450,FALSE"
"DBpedia_Video_Game_2769,VG_Sales13286,TRUE"
"DBpedia_Video_Game_17596,VG_Sales9195,TRUE"
"DBpedia_Video_Game_18679,VG_Sales3138,TRUE"
"DBpedia_Video_Game_10716,VG_Sales14404,TRUE"
"DBpedia_Video_Game_18012,VG_Sales48,TRUE"
"DBpedia_Video_Game_2653,VG_Sales278,FALSE"
"DBpedia_Video_Game_6793,VG_Sales1281,FALSE"
"DBpedia_Video_Game_19571,VG_Sales11179,TRUE"
"DBpedia_Video_Game_23882,VG_Sales5395,TRUE"
"DBpedia_Video_Game_16744,VG_Sales4005,TRUE"
"DBpedia_Video_Game_5773,VG_Sales1509,TRUE"
"DBpedia_Video_Game_2017,VG_Sales2020,FALSE"
"DBpedia_Video_Game_3756,VG_Sales9817,TRUE"
"DBpedia_Video_Game_258,VG_Sales14887,FALSE"
"DBpedia_Video_Game_361,VG_Sales2292,TRUE"
"DBpedia_Video_Game_4434,VG_Sales7236,FALSE"
"DBpedia_Video_Game_101,VG_Sales9712,FALSE"
"DBpedia_Video_Game_5537,VG_Sales4956,TRUE"
"DBpedia_Video_Game_4242,VG_Sales2204,FALSE"
"DBpedia_Video_Game_1100,VG_Sales14832,FALSE"
"DBpedia_Video_Game_668,VG_Sales12501,FALSE"
"DBpedia_Video_Game_971,VG_Sales44,TRUE"
"DBpedia_Video_Game_368,VG_Sales2215,FALSE"
"DBpedia_Video_Game_4,VG_Sales202,FALSE"
"DBpedia_Video_Game_5064,VG_Sales2075,TRUE"
"DBpedia_Video_Game_169,VG_Sales6672,TRUE"
"DBpedia_Video_Game_163,VG_Sales4843,FALSE"
"DBpedia_Video_Game_8765,VG_Sales12295,TRUE"
"DBpedia_Video_Game_532,VG_Sales6682,FALSE"
"DBpedia_Video_Game_488,VG_Sales14040,FALSE"
"DBpedia_Video_Game_16634,VG_Sales410,TRUE"
"DBpedia_Video_Game_370,VG_Sales2215,FALSE"
"DBpedia_Video_Game_5057,VG_Sales1338,TRUE"
"DBpedia_Video_Game_23875,VG_Sales10269,TRUE"
"DBpedia_Video_Game_1509,VG_Sales10695,FALSE"
"DBpedia_Video_Game_1329,VG_Sales13388,FALSE"
"DBpedia_Video_Game_8050,VG_Sales8720,TRUE"
"DBpedia_Video_Game_1148,VG_Sales5730,FALSE"
"DBpedia_Video_Game_660,VG_Sales9213,FALSE"
"DBpedia_Video_Game_3179,VG_Sales13862,FALSE"
"DBpedia_Video_Game_2349,VG_Sales2715,FALSE"
"DBpedia_Video_Game_1160,VG_Sales5788,TRUE"
"DBpedia_Video_Game_19592,VG_Sales7537,TRUE"
"DBpedia_Video_Game_9970,VG_Sales7588,TRUE"
"DBpedia_Video_Game_7978,VG_Sales14246,FALSE"
"DBpedia_Video_Game_16214,VG_Sales769,TRUE"
"DBpedia_Video_Game_1286,VG_Sales8397,TRUE"
"DBpedia_Video_Game_8065,VG_Sales9407,TRUE"
"DBpedia_Video_Game_3319,VG_Sales13825,FALSE"
"DBpedia_Video_Game_19,VG_Sales1727,FALSE"
"DBpedia_Video_Game_6892,VG_Sales6685,FALSE"
"DBpedia_Video_Game_343,VG_Sales12281,FALSE"
"DBpedia_Video_Game_9660,VG_Sales12508,TRUE"
"DBpedia_Video_Game_339,VG_Sales16235,FALSE"
"DBpedia_Video_Game_4717,VG_Sales14191,FALSE"
"DBpedia_Video_Game_12347,VG_Sales13767,TRUE"
"DBpedia_Video_Game_9906,VG_Sales14689,FALSE"
"DBpedia_Video_Game_2169,VG_Sales10548,FALSE"
"DBpedia_Video_Game_121,VG_Sales6179,TRUE"
"DBpedia_Video_Game_29,VG_Sales384,FALSE"
"DBpedia_Video_Game_1017,VG_Sales32,FALSE"
"DBpedia_Video_Game_490,VG_Sales4854,TRUE"
"DBpedia_Video_Game_8641,VG_Sales638,FALSE"
"DBpedia_Video_Game_2360,VG_Sales7265,TRUE"
"DBpedia_Video_Game_7356,VG_Sales11866,TRUE"
"DBpedia_Video_Game_20008,VG_Sales1138,TRUE"
"DBpedia_Video_Game_4506,VG_Sales6456,FALSE"
"DBpedia_Video_Game_1162,VG_Sales6375,FALSE"
"DBpedia_Video_Game_2776,VG_Sales4215,FALSE"
"DBpedia_Video_Game_8841,VG_Sales12636,FALSE"
"DBpedia_Video_Game_14805,VG_Sales16490,TRUE"
"DBpedia_Video_Game_1164,VG_Sales6375,FALSE"
"DBpedia_Video_Game_9458,VG_Sales3016,FALSE"
"DBpedia_Video_Game_183,VG_Sales14382,FALSE"
"DBpedia_Video_Game_8142,VG_Sales15272,TRUE"
"DBpedia_Video_Game_123,VG_Sales9395,FALSE"
"DBpedia_Video_Game_7317,VG_Sales2826,TRUE"
"DBpedia_Video_Game_712,VG_Sales9285,FALSE"
"DBpedia_Video_Game_23430,VG_Sales1031,TRUE"
"DBpedia_Video_Game_6548,VG_Sales8168,FALSE"
"DBpedia_Video_Game_1066,VG_Sales12908,FALSE"
"DBpedia_Video_Game_17441,VG_Sales1849,TRUE"
"DBpedia_Video_Game_8909,VG_Sales16009,FALSE"
"DBpedia_Video_Game_493,VG_Sales1991,FALSE"
"DBpedia_Video_Game_19908,VG_Sales2519,TRUE"
"DBpedia_Video_Game_5292,VG_Sales2795,FALSE"
"DBpedia_Video_Game_351,VG_Sales8666,FALSE"
"DBpedia_Video_Game_836,VG_Sales896,FALSE"
"DBpedia_Video_Game_21292,VG_Sales1911,TRUE"
"DBpedia_Video_Game_7740,VG_Sales1776,TRUE"
"DBpedia_Video_Game_7283,VG_Sales923,TRUE"
"DBpedia_Video_Game_666,VG_Sales3534,FALSE"
"DBpedia_Video_Game_7452,VG_Sales4721,TRUE"
"DBpedia_Video_Game_1607,VG_Sales8404,TRUE"
"DBpedia_Video_Game_1611,VG_Sales2759,TRUE"
"DBpedia_Video_Game_159,VG_Sales14002,FALSE"
"DBpedia_Video_Game_622,VG_Sales16430,FALSE"
"DBpedia_Video_Game_688,VG_Sales2472,FALSE"
"DBpedia_Video_Game_1353,VG_Sales9200,FALSE"
"DBpedia_Video_Game_5298,VG_Sales2795,FALSE"
"DBpedia_Video_Game_9398,VG_Sales449,TRUE"
"DBpedia_Video_Game_8682,VG_Sales2155,TRUE"
"DBpedia_Video_Game_9740,VG_Sales2782,FALSE"
"DBpedia_Video_Game_6735,VG_Sales7723,TRUE"
"DBpedia_Video_Game_12788,VG_Sales8373,TRUE"
"DBpedia_Video_Game_347,VG_Sales1959,FALSE"
"DBpedia_Video_Game_7547,VG_Sales13515,FALSE"
"DBpedia_Video_Game_18642,VG_Sales184,TRUE"
"DBpedia_Video_Game_5555,VG_Sales5215,FALSE"
"DBpedia_Video_Game_3468,VG_Sales12072,TRUE"
"DBpedia_Video_Game_17680,VG_Sales2449,TRUE"
"DBpedia_Video_Game_363,VG_Sales1956,TRUE"
"DBpedia_Video_Game_835,VG_Sales12541,FALSE"
"DBpedia_Video_Game_4660,VG_Sales2205,TRUE"
"DBpedia_Video_Game_9251,VG_Sales4149,FALSE"
"DBpedia_Video_Game_17667,VG_Sales11533,TRUE"
"DBpedia_Video_Game_9283,VG_Sales1803,TRUE"
"DBpedia_Video_Game_623,VG_Sales16430,FALSE"
"DBpedia_Video_Game_899,VG_Sales1411,TRUE"
"DBpedia_Video_Game_10553,VG_Sales7639,TRUE"
"DBpedia_Video_Game_68,VG_Sales7808,TRUE"
"DBpedia_Video_Game_222,VG_Sales2464,TRUE"
"DBpedia_Video_Game_4468,VG_Sales8568,TRUE"
"DBpedia_Video_Game_8066,VG_Sales6412,TRUE"
"DBpedia_Video_Game_830,VG_Sales2719,FALSE"
"DBpedia_Video_Game_540,VG_Sales10617,FALSE"
"DBpedia_Video_Game_8721,VG_Sales8800,TRUE"
"DBpedia_Video_Game_12977,VG_Sales7208,TRUE"
"DBpedia_Video_Game_14345,VG_Sales2300,TRUE"
"DBpedia_Video_Game_13697,VG_Sales11847,TRUE"
"DBpedia_Video_Game_3667,VG_Sales13610,TRUE"
"DBpedia_Video_Game_2940,VG_Sales3672,TRUE"
