DBpedia_Video_Game_1,VG_Sales1247,false
DBpedia_Video_Game_1,VG_Sales1494,false
DBpedia_Video_Game_5,VG_Sales5596,false
DBpedia_Video_Game_5,VG_Sales5650,false
DBpedia_Video_Game_6,VG_Sales6778,true
DBpedia_Video_Game_7,VG_Sales9635,false
DBpedia_Video_Game_8,VG_Sales10825,false
DBpedia_Video_Game_8,VG_Sales14545,true
DBpedia_Video_Game_11,VG_Sales14651,false
DBpedia_Video_Game_13,VG_Sales14709,false
DBpedia_Video_Game_14,VG_Sales1527,false
DBpedia_Video_Game_15,VG_Sales16273,false
DBpedia_Video_Game_33,VG_Sales1209,true
DBpedia_Video_Game_35,VG_Sales3978,false
DBpedia_Video_Game_37,VG_Sales7400,false
DBpedia_Video_Game_39,VG_Sales3660,true
DBpedia_Video_Game_40,VG_Sales4843,true
DBpedia_Video_Game_41,VG_Sales6918,false
DBpedia_Video_Game_41,VG_Sales6436,false
DBpedia_Video_Game_42,VG_Sales7716,false
DBpedia_Video_Game_42,VG_Sales6651,false
DBpedia_Video_Game_43,VG_Sales8271,false
DBpedia_Video_Game_44,VG_Sales959,false
DBpedia_Video_Game_44,VG_Sales1013,true
DBpedia_Video_Game_45,VG_Sales725,true
DBpedia_Video_Game_45,VG_Sales768,false
DBpedia_Video_Game_47,VG_Sales13404,true
DBpedia_Video_Game_48,VG_Sales5606,false
DBpedia_Video_Game_48,VG_Sales8788,false
DBpedia_Video_Game_48,VG_Sales1476,false
DBpedia_Video_Game_49,VG_Sales12646,true
DBpedia_Video_Game_49,VG_Sales6174,false
DBpedia_Video_Game_49,VG_Sales5960,false
DBpedia_Video_Game_49,VG_Sales4240,true
DBpedia_Video_Game_49,VG_Sales3836,false
DBpedia_Video_Game_49,VG_Sales2710,false
DBpedia_Video_Game_49,VG_Sales1,true
DBpedia_Video_Game_49,VG_Sales503,true
DBpedia_Video_Game_50,VG_Sales6,true
DBpedia_Video_Game_50,VG_Sales201,false
DBpedia_Video_Game_50,VG_Sales2317,true
DBpedia_Video_Game_50,VG_Sales6818,false
DBpedia_Video_Game_50,VG_Sales8003,false
DBpedia_Video_Game_50,VG_Sales984,false
DBpedia_Video_Game_50,VG_Sales13804,false
DBpedia_Video_Game_51,VG_Sales12384,true
DBpedia_Video_Game_51,VG_Sales5527,false
DBpedia_Video_Game_51,VG_Sales3370,true
DBpedia_Video_Game_51,VG_Sales2776,true
DBpedia_Video_Game_52,VG_Sales2414,false
DBpedia_Video_Game_52,VG_Sales2361,true
DBpedia_Video_Game_52,VG_Sales805,false
DBpedia_Video_Game_52,VG_Sales595,false
DBpedia_Video_Game_53,VG_Sales580,true
DBpedia_Video_Game_53,VG_Sales426,true
DBpedia_Video_Game_53,VG_Sales291,false
DBpedia_Video_Game_53,VG_Sales246,true
DBpedia_Video_Game_53,VG_Sales217,false
DBpedia_Video_Game_54,VG_Sales315,false
DBpedia_Video_Game_54,VG_Sales469,false
DBpedia_Video_Game_54,VG_Sales535,false
DBpedia_Video_Game_54,VG_Sales585,false
DBpedia_Video_Game_54,VG_Sales59,false
DBpedia_Video_Game_54,VG_Sales624,false
DBpedia_Video_Game_54,VG_Sales626,false
DBpedia_Video_Game_54,VG_Sales66,false
DBpedia_Video_Game_54,VG_Sales68,false
DBpedia_Video_Game_54,VG_Sales777,false
DBpedia_Video_Game_54,VG_Sales795,false
DBpedia_Video_Game_54,VG_Sales824,false
DBpedia_Video_Game_54,VG_Sales828,false
DBpedia_Video_Game_54,VG_Sales840,false
DBpedia_Video_Game_54,VG_Sales876,false
DBpedia_Video_Game_54,VG_Sales1105,false
DBpedia_Video_Game_54,VG_Sales1120,false
DBpedia_Video_Game_54,VG_Sales1131,false
DBpedia_Video_Game_54,VG_Sales1159,false
DBpedia_Video_Game_54,VG_Sales1237,false
DBpedia_Video_Game_60,VG_Sales148,false
DBpedia_Video_Game_62,VG_Sales11728,true
DBpedia_Video_Game_62,VG_Sales6420,true
DBpedia_Video_Game_62,VG_Sales4730,false
DBpedia_Video_Game_62,VG_Sales4606,false
DBpedia_Video_Game_63,VG_Sales4348,false
DBpedia_Video_Game_63,VG_Sales4204,false
DBpedia_Video_Game_63,VG_Sales4184,true
DBpedia_Video_Game_63,VG_Sales4131,true
DBpedia_Video_Game_63,VG_Sales3985,false
DBpedia_Video_Game_63,VG_Sales3796,false
DBpedia_Video_Game_63,VG_Sales3665,false
DBpedia_Video_Game_63,VG_Sales3508,false
DBpedia_Video_Game_63,VG_Sales3326,false
DBpedia_Video_Game_63,VG_Sales2828,false
DBpedia_Video_Game_63,VG_Sales2744,false
DBpedia_Video_Game_63,VG_Sales2500,false
DBpedia_Video_Game_63,VG_Sales2454,false
DBpedia_Video_Game_63,VG_Sales667,true
DBpedia_Video_Game_63,VG_Sales7053,true
DBpedia_Video_Game_63,VG_Sales9043,true
DBpedia_Video_Game_63,VG_Sales993,true
DBpedia_Video_Game_63,VG_Sales11100,true
DBpedia_Video_Game_64,VG_Sales14126,true
DBpedia_Video_Game_64,VG_Sales16259,true
DBpedia_Video_Game_64,VG_Sales1925,false
DBpedia_Video_Game_64,VG_Sales1577,false
DBpedia_Video_Game_65,VG_Sales1599,false
DBpedia_Video_Game_65,VG_Sales2971,false
DBpedia_Video_Game_65,VG_Sales6606,false
DBpedia_Video_Game_65,VG_Sales7715,false
DBpedia_Video_Game_65,VG_Sales9155,false
DBpedia_Video_Game_66,VG_Sales15285,false
DBpedia_Video_Game_66,VG_Sales15991,false
DBpedia_Video_Game_66,VG_Sales12903,false
DBpedia_Video_Game_66,VG_Sales9918,false
DBpedia_Video_Game_66,VG_Sales9581,false
DBpedia_Video_Game_66,VG_Sales916,false
DBpedia_Video_Game_66,VG_Sales9111,false
DBpedia_Video_Game_66,VG_Sales8496,false
DBpedia_Video_Game_66,VG_Sales2009,false
DBpedia_Video_Game_67,VG_Sales6088,true
DBpedia_Video_Game_67,VG_Sales4108,false
DBpedia_Video_Game_67,VG_Sales1487,false
DBpedia_Video_Game_67,VG_Sales946,false
DBpedia_Video_Game_67,VG_Sales801,false
DBpedia_Video_Game_67,VG_Sales289,false
DBpedia_Video_Game_67,VG_Sales138,false
DBpedia_Video_Game_69,VG_Sales110,false
DBpedia_Video_Game_69,VG_Sales209,false
DBpedia_Video_Game_69,VG_Sales288,false
DBpedia_Video_Game_69,VG_Sales290,false
DBpedia_Video_Game_69,VG_Sales300,false
DBpedia_Video_Game_69,VG_Sales1631,false
DBpedia_Video_Game_69,VG_Sales6925,false
DBpedia_Video_Game_69,VG_Sales12214,false
DBpedia_Video_Game_69,VG_Sales12990,false
DBpedia_Video_Game_70,VG_Sales1438,true
DBpedia_Video_Game_70,VG_Sales15135,false
DBpedia_Video_Game_71,VG_Sales8546,true
DBpedia_Video_Game_71,VG_Sales6436,true
DBpedia_Video_Game_71,VG_Sales3207,true
DBpedia_Video_Game_72,VG_Sales2238,true
DBpedia_Video_Game_72,VG_Sales5729,true
DBpedia_Video_Game_72,VG_Sales6179,true
DBpedia_Video_Game_73,VG_Sales8620,true
DBpedia_Video_Game_73,VG_Sales9395,true
DBpedia_Video_Game_77,VG_Sales314,true
DBpedia_Video_Game_80,VG_Sales2309,true
DBpedia_Video_Game_81,VG_Sales6480,false
DBpedia_Video_Game_81,VG_Sales8185,false
DBpedia_Video_Game_81,VG_Sales8908,false
DBpedia_Video_Game_81,VG_Sales1070,false
DBpedia_Video_Game_81,VG_Sales14283,false
DBpedia_Video_Game_85,VG_Sales15461,false
DBpedia_Video_Game_86,VG_Sales1400,true
DBpedia_Video_Game_88,VG_Sales13717,true
DBpedia_Video_Game_88,VG_Sales12543,false
DBpedia_Video_Game_88,VG_Sales11546,false
DBpedia_Video_Game_88,VG_Sales8816,false
DBpedia_Video_Game_88,VG_Sales6991,true
DBpedia_Video_Game_89,VG_Sales3155,true
DBpedia_Video_Game_89,VG_Sales2464,true
DBpedia_Video_Game_89,VG_Sales1817,true
DBpedia_Video_Game_92,VG_Sales6398,true
DBpedia_Video_Game_92,VG_Sales12145,false
DBpedia_Video_Game_92,VG_Sales14887,false
DBpedia_Video_Game_93,VG_Sales6506,false
DBpedia_Video_Game_93,VG_Sales446,false
DBpedia_Video_Game_93,VG_Sales251,false
DBpedia_Video_Game_95,VG_Sales1653,true
DBpedia_Video_Game_95,VG_Sales8364,false
DBpedia_Video_Game_96,VG_Sales5629,true
DBpedia_Video_Game_96,VG_Sales2216,true
DBpedia_Video_Game_96,VG_Sales727,true
DBpedia_Video_Game_98,VG_Sales200,true
DBpedia_Video_Game_98,VG_Sales2021,false
DBpedia_Video_Game_98,VG_Sales2538,true
DBpedia_Video_Game_98,VG_Sales2907,false
DBpedia_Video_Game_98,VG_Sales3545,true
DBpedia_Video_Game_98,VG_Sales445,false
DBpedia_Video_Game_98,VG_Sales5897,false
DBpedia_Video_Game_99,VG_Sales5876,false
DBpedia_Video_Game_101,VG_Sales5689,true
DBpedia_Video_Game_101,VG_Sales3206,false
DBpedia_Video_Game_101,VG_Sales2737,true
DBpedia_Video_Game_101,VG_Sales2659,true
DBpedia_Video_Game_101,VG_Sales2511,false
DBpedia_Video_Game_101,VG_Sales2293,true
DBpedia_Video_Game_101,VG_Sales1956,true
DBpedia_Video_Game_102,VG_Sales14948,true
DBpedia_Video_Game_105,VG_Sales1025,true
DBpedia_Video_Game_105,VG_Sales8666,true
DBpedia_Video_Game_105,VG_Sales8390,true
DBpedia_Video_Game_105,VG_Sales6483,true
DBpedia_Video_Game_105,VG_Sales3705,true
DBpedia_Video_Game_105,VG_Sales2360,true
DBpedia_Video_Game_105,VG_Sales248,true
DBpedia_Video_Game_112,VG_Sales1184,true
DBpedia_Video_Game_112,VG_Sales1208,false
DBpedia_Video_Game_112,VG_Sales2110,false
DBpedia_Video_Game_113,VG_Sales8231,true
DBpedia_Video_Game_113,VG_Sales9303,true
DBpedia_Video_Game_113,VG_Sales10114,true
DBpedia_Video_Game_113,VG_Sales11684,true
DBpedia_Video_Game_113,VG_Sales11955,true
DBpedia_Video_Game_113,VG_Sales14864,true
DBpedia_Video_Game_118,VG_Sales13565,false
DBpedia_Video_Game_118,VG_Sales12437,false
DBpedia_Video_Game_118,VG_Sales11745,false
DBpedia_Video_Game_118,VG_Sales11343,false
DBpedia_Video_Game_118,VG_Sales2626,true
DBpedia_Video_Game_118,VG_Sales1634,true
DBpedia_Video_Game_118,VG_Sales1959,false
DBpedia_Video_Game_118,VG_Sales2171,false
DBpedia_Video_Game_118,VG_Sales2785,false
DBpedia_Video_Game_118,VG_Sales4164,false
DBpedia_Video_Game_118,VG_Sales4376,false
DBpedia_Video_Game_119,VG_Sales6158,true
DBpedia_Video_Game_119,VG_Sales1959,true
DBpedia_Video_Game_120,VG_Sales3357,true
DBpedia_Video_Game_120,VG_Sales8881,true
DBpedia_Video_Game_124,VG_Sales12281,true
DBpedia_Video_Game_124,VG_Sales16235,true
DBpedia_Video_Game_126,VG_Sales12954,true
DBpedia_Video_Game_126,VG_Sales1659,true
DBpedia_Video_Game_127,VG_Sales15317,false
DBpedia_Video_Game_127,VG_Sales13466,false
DBpedia_Video_Game_128,VG_Sales8617,true
DBpedia_Video_Game_128,VG_Sales380,true
DBpedia_Video_Game_128,VG_Sales2026,true
DBpedia_Video_Game_129,VG_Sales10579,false
DBpedia_Video_Game_129,VG_Sales13856,false
DBpedia_Video_Game_131,VG_Sales5913,true
DBpedia_Video_Game_131,VG_Sales5627,true
DBpedia_Video_Game_131,VG_Sales3978,true
DBpedia_Video_Game_132,VG_Sales804,true
DBpedia_Video_Game_133,VG_Sales8825,false
DBpedia_Video_Game_133,VG_Sales8958,false
DBpedia_Video_Game_133,VG_Sales997,false
DBpedia_Video_Game_133,VG_Sales11374,false
DBpedia_Video_Game_133,VG_Sales14809,false
DBpedia_Video_Game_134,VG_Sales11214,true
DBpedia_Video_Game_134,VG_Sales6680,true
DBpedia_Video_Game_134,VG_Sales3553,true
DBpedia_Video_Game_134,VG_Sales170,false
DBpedia_Video_Game_135,VG_Sales834,false
DBpedia_Video_Game_135,VG_Sales10618,false
DBpedia_Video_Game_135,VG_Sales11709,true
DBpedia_Video_Game_135,VG_Sales13151,true
DBpedia_Video_Game_135,VG_Sales15488,true
DBpedia_Video_Game_136,VG_Sales1461,false
DBpedia_Video_Game_136,VG_Sales13507,false
DBpedia_Video_Game_136,VG_Sales5368,false
DBpedia_Video_Game_136,VG_Sales224,true
DBpedia_Video_Game_137,VG_Sales727,false
DBpedia_Video_Game_137,VG_Sales1121,false
DBpedia_Video_Game_137,VG_Sales1895,true
DBpedia_Video_Game_137,VG_Sales2043,true
DBpedia_Video_Game_137,VG_Sales2215,false
DBpedia_Video_Game_137,VG_Sales2581,false
DBpedia_Video_Game_137,VG_Sales29,false
DBpedia_Video_Game_137,VG_Sales2986,false
DBpedia_Video_Game_137,VG_Sales324,false
DBpedia_Video_Game_137,VG_Sales3885,false
DBpedia_Video_Game_137,VG_Sales511,false
DBpedia_Video_Game_137,VG_Sales5983,false
DBpedia_Video_Game_137,VG_Sales14696,false
DBpedia_Video_Game_138,VG_Sales11196,false
DBpedia_Video_Game_138,VG_Sales183,false
DBpedia_Video_Game_140,VG_Sales3130,true
DBpedia_Video_Game_140,VG_Sales5533,true
DBpedia_Video_Game_141,VG_Sales13020,true
DBpedia_Video_Game_143,VG_Sales7218,true
DBpedia_Video_Game_143,VG_Sales6040,true
DBpedia_Video_Game_143,VG_Sales3450,true
DBpedia_Video_Game_143,VG_Sales3161,false
DBpedia_Video_Game_143,VG_Sales2965,false
DBpedia_Video_Game_143,VG_Sales2858,false
DBpedia_Video_Game_143,VG_Sales2781,false
DBpedia_Video_Game_143,VG_Sales2704,false
DBpedia_Video_Game_143,VG_Sales2423,false
DBpedia_Video_Game_144,VG_Sales4503,false
DBpedia_Video_Game_148,VG_Sales3985,true
DBpedia_Video_Game_148,VG_Sales3665,false
DBpedia_Video_Game_148,VG_Sales2901,true
DBpedia_Video_Game_148,VG_Sales2454,true
DBpedia_Video_Game_148,VG_Sales1960,true
